IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
40167a,xmm0,274113,3486,masked,<create_matrix>,movss,"movss, (%rbx,%r8,4),%xmm0",1,0,0.334159,81.89655172,18.10344828,DATAXFER
401685,rflags,285413,343,masked,<create_matrix>,cmp,"cmp, %edx,%edi",1,0,0.348223,81.1965812,18.8034188,CONDITION
401670,r8,300871,3923,crash,<create_matrix>,movslq,"movslq, %edx,%r8",0,1,0.367461,81.3559322,18.6440678,DATAXFER
40167a,xmm0,304992,1263,masked,<create_matrix>,movss,"movss, (%rbx,%r8,4),%xmm0",1,0,0.37259,81.51260504,18.48739496,DATAXFER
40167a,xmm0,313043,3610,masked,<create_matrix>,movss,"movss, (%rbx,%r8,4),%xmm0",1,0,0.38261,81.66666667,18.33333333,DATAXFER
401670,r8,321291,4505,crash,<create_matrix>,movslq,"movslq, %edx,%r8",0,1,0.392876,80.99173554,19.00826446,DATAXFER
400ea8,xmm0,387516,2874,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,0.475297,81.14754098,18.85245902,DATAXFER
400f11,rflags,411405,2311,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,0.505029,81.30081301,18.69918699,CONDITION
400eb9,rflags,446437,2499,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,0.548629,81.4516129,18.5483871,CONDITION
400ebb,xmm1,481291,2111,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,0.592007,80.8,19.2,FP
400ebb,xmm1,487306,2560,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,0.599493,80.95238095,19.04761905,FP
400f00,xmm0,490514,4035,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,0.603486,81.1023622,18.8976378,DATAXFER
400f13,xmm1,501983,458,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,0.61776,81.25,18.75,FP
400ecb,r13,514160,2371,crash,<lud_omp>,add,"add, $0x4,%r13",0,1,0.632915,81.39534884,18.60465116,INTEGER
400f06,rax,523532,4709,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,0.644579,80.76923077,19.23076923,INTEGER
400f00,xmm0,528865,77,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,0.651217,80.91603053,19.08396947,DATAXFER
400f00,xmm0,536117,2780,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,0.660242,81.06060606,18.93939394,DATAXFER
400eb6,rdx,545474,4333,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,0.671888,81.20300752,18.79699248,INTEGER
400eb9,rflags,549040,1863,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,0.676326,81.34328358,18.65671642,CONDITION
400f13,xmm1,567102,282,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,0.698805,80.74074074,19.25925926,FP
400e9a,rdx,617186,2564,crash,<lud_omp>,lea,"lea, 0x0(%r13,%rsi,1),%rdx",0,1,0.761139,80.14705882,19.85294118,INTEGER
400f13,xmm1,642833,3870,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,0.793058,80.2919708,19.7080292,FP
400f0a,xmm0,645710,708,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,0.796639,80.43478261,19.56521739,FP
400f0e,rdx,646775,4782,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,0.797964,79.85611511,20.14388489,INTEGER
400eb9,rflags,667009,4196,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,0.823147,80,20,CONDITION
400eae,rax,672588,4390,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,0.83009,80.14184397,19.85815603,INTEGER
400f06,rax,694676,3068,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,0.857581,80.28169014,19.71830986,INTEGER
400eae,rax,700304,3384,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,0.864585,80.41958042,19.58041958,INTEGER
400eae,rax,716369,2177,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,0.884579,79.86111111,20.13888889,INTEGER
400f06,rax,743084,3011,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,0.917828,79.31034483,20.68965517,INTEGER
400eb9,rflags,758630,3829,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,0.937176,79.45205479,20.54794521,CONDITION
400eb2,xmm0,766559,466,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,0.947044,79.59183673,20.40816327,FP
400ebb,xmm1,818343,1739,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,1.011493,79.72972973,20.27027027,FP
400f11,rflags,824190,4786,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.01877,79.86577181,20.13422819,CONDITION
400ea8,xmm0,853224,1874,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.054905,80,20,DATAXFER
400eae,rax,856971,378,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.059569,80.13245033,19.86754967,INTEGER
400ea8,xmm0,864131,4595,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.06848,80.26315789,19.73684211,DATAXFER
400e9a,rdx,870321,1707,crash,<lud_omp>,lea,"lea, 0x0(%r13,%rsi,1),%rdx",0,1,1.076184,80.39215686,19.60784314,INTEGER
400f0a,xmm0,880159,4645,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.088428,80.51948052,19.48051948,FP
400f0e,rdx,882016,4811,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,1.090739,80.64516129,19.35483871,INTEGER
400eae,rax,908194,1702,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.123319,80.76923077,19.23076923,INTEGER
400eb9,rflags,918566,2946,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.136228,80.89171975,19.10828025,CONDITION
400f00,xmm0,951265,4089,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.176924,81.01265823,18.98734177,DATAXFER
400f00,xmm0,958067,4766,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.18539,81.13207547,18.86792453,DATAXFER
400eb9,rflags,978539,4866,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.210869,81.25,18.75,CONDITION
400ebb,xmm1,980893,225,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,1.213799,81.36645963,18.63354037,FP
400eb6,rdx,985880,3672,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,1.220005,81.48148148,18.51851852,INTEGER
400f00,xmm0,991910,68,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.22751,81.59509202,18.40490798,DATAXFER
400f11,rflags,997310,4438,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.234231,81.70731707,18.29268293,CONDITION
400f06,rax,1000385,1120,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.238058,81.81818182,18.18181818,INTEGER
400eb2,xmm0,1030204,3389,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.27517,81.3253012,18.6746988,FP
400ea8,xmm0,1036659,75,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.283203,81.43712575,18.56287425,DATAXFER
400eae,rax,1048999,3015,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,1.298561,81.54761905,18.45238095,INTEGER
400f0a,xmm0,1072402,2408,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.327688,81.65680473,18.34319527,FP
400eb2,xmm0,1094456,1758,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.355136,81.76470588,18.23529412,FP
400eb2,xmm0,1104676,3024,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.367856,81.87134503,18.12865497,FP
400f06,rax,1119428,244,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,1.386215,81.97674419,18.02325581,INTEGER
400eae,rax,1174437,1162,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.454678,82.08092486,17.91907514,INTEGER
400f11,rflags,1203013,609,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.490243,82.18390805,17.81609195,CONDITION
400eae,rax,1246055,46,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.543812,82.28571429,17.71428571,INTEGER
400f0a,xmm0,1264904,2788,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.567271,82.38636364,17.61363636,FP
400f0a,xmm0,1272826,3474,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.57713,82.48587571,17.51412429,FP
400f00,xmm0,1275294,1843,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.580202,82.58426966,17.41573034,DATAXFER
400eb9,rflags,1296274,1513,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.606313,82.68156425,17.31843575,CONDITION
400eae,rax,1302219,3139,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.613712,82.77777778,17.22222222,INTEGER
400f06,rax,1335833,2025,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,1.655547,82.87292818,17.12707182,INTEGER
400f11,rflags,1339068,947,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.659573,82.96703297,17.03296703,CONDITION
400ea8,xmm0,1370077,4546,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.698166,82.5136612,17.4863388,DATAXFER
400ebb,xmm1,1370492,1346,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,1.698683,82.60869565,17.39130435,FP
400f0e,rdx,1429800,1621,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,1.772496,82.7027027,17.2972973,INTEGER
400ebb,xmm1,1434805,155,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,1.778725,82.25806452,17.74193548,FP
400eae,rax,1459354,3363,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,1.809278,82.35294118,17.64705882,INTEGER
400f0a,xmm0,1476157,2290,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.830191,82.44680851,17.55319149,FP
400eb9,rflags,1511191,3734,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.873793,82.53968254,17.46031746,CONDITION
400ebb,xmm1,1518180,3542,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,1.882491,82.63157895,17.36842105,FP
400eb9,rflags,1521588,360,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.886733,82.72251309,17.27748691,CONDITION
400ea8,xmm0,1537576,4602,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,1.906631,82.8125,17.1875,DATAXFER
400f0a,xmm0,1549876,802,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,1.921939,82.38341969,17.61658031,FP
400f11,rflags,1569620,2588,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,1.946512,82.4742268,17.5257732,CONDITION
400f13,xmm1,1586797,2241,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,1.96789,82.05128205,17.94871795,FP
400ebb,xmm1,1621079,2817,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.010557,82.14285714,17.85714286,FP
400ebb,xmm1,1630593,4100,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.022398,82.23350254,17.76649746,FP
400f13,xmm1,1632247,2997,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.024456,81.81818182,18.18181818,FP
400ebb,xmm1,1691771,2379,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.098538,81.90954774,18.09045226,FP
400e9f,rax,1696857,139,crash,<lud_omp>,xor,"xor, %eax,%eax",0,1,2.104868,82,18,LOGICAL
400eb2,xmm0,1768089,3708,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.193521,82.08955224,17.91044776,FP
400eb9,rflags,1771577,3931,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,2.197863,82.08955224,17.91044776,CONDITION
400eb6,rdx,1793807,2215,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,2.225529,82.08955224,17.91044776,INTEGER
400eb9,rflags,1796022,3603,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,2.228286,82.08955224,17.91044776,CONDITION
400f00,xmm0,1809873,3178,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,2.245525,81.5920398,18.4079602,DATAXFER
400f00,xmm0,1814185,462,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,2.250891,81.5920398,18.4079602,DATAXFER
400f06,rax,1828378,60,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,2.268556,82.08955224,17.91044776,INTEGER
400eae,rax,1862410,4685,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,2.310911,82.08955224,17.91044776,INTEGER
400f0a,xmm0,1889832,4137,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.34504,82.08955224,17.91044776,FP
400f0a,xmm0,1930372,4312,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.395495,82.58706468,17.41293532,FP
400f13,xmm1,1932297,2249,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.39789,82.58706468,17.41293532,FP
400eb9,rflags,1956790,573,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,2.428374,82.58706468,17.41293532,CONDITION
400eae,rax,1965928,3628,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,2.439747,83.08457711,16.91542289,INTEGER
400f13,xmm1,1987403,2270,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.466474,83.08457711,16.91542289,FP
400f0e,rdx,1993787,1424,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,2.474419,83.58208955,16.41791045,INTEGER
400f13,xmm1,2002751,1448,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.485575,84.07960199,15.92039801,FP
400f0e,rdx,2013667,936,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,2.499161,84.07960199,15.92039801,INTEGER
400f00,xmm0,2022606,4541,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,2.510286,83.58208955,16.41791045,DATAXFER
400f0a,xmm0,2081347,1579,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.583394,84.07960199,15.92039801,FP
400eae,rax,2119024,1317,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,2.630286,84.07960199,15.92039801,INTEGER
400eb6,rdx,2128176,887,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,2.641676,84.07960199,15.92039801,INTEGER
400ebb,xmm1,2133802,2613,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.648678,84.57711443,15.42288557,FP
400eb6,rdx,2150931,1667,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,2.669996,84.57711443,15.42288557,INTEGER
400eae,rax,2153286,3052,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,2.672927,84.07960199,15.92039801,INTEGER
400eb6,rdx,2158502,2004,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,2.679419,83.58208955,16.41791045,INTEGER
400eb2,xmm0,2158579,2880,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.679515,83.08457711,16.91542289,FP
400f00,xmm0,2188331,2464,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,2.716543,83.08457711,16.91542289,DATAXFER
400eb2,xmm0,2241209,1976,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.782354,83.08457711,16.91542289,FP
400ebb,xmm1,2252669,2805,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.796617,83.08457711,16.91542289,FP
400eae,rax,2257842,3955,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,2.803055,83.58208955,16.41791045,INTEGER
400f13,xmm1,2288771,3910,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,2.841548,84.07960199,15.92039801,FP
400f11,rflags,2297362,2134,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,2.85224,83.58208955,16.41791045,CONDITION
400f11,rflags,2307532,4383,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,2.864898,83.58208955,16.41791045,CONDITION
400eb2,xmm0,2328192,1600,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,2.890611,84.07960199,15.92039801,FP
400f06,rax,2379937,3977,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,2.955011,84.07960199,15.92039801,INTEGER
400eb6,rdx,2426277,4512,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,3.012685,84.07960199,15.92039801,INTEGER
400ea8,xmm0,2442550,3825,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,3.032937,84.57711443,15.42288557,DATAXFER
400ebb,xmm1,2450502,3703,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.042834,84.57711443,15.42288557,FP
400eae,rax,2451282,2520,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,3.043805,84.57711443,15.42288557,INTEGER
400eb9,rflags,2461257,4217,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,3.05622,85.07462687,14.92537313,CONDITION
400f13,xmm1,2465176,2585,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.061097,85.07462687,14.92537313,FP
400f0e,rdx,2465422,4975,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.061403,85.5721393,14.4278607,INTEGER
400f13,xmm1,2466380,3815,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.062596,85.07462687,14.92537313,FP
400eb6,rdx,2521597,4287,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,3.131317,85.07462687,14.92537313,INTEGER
400ecb,r13,2530343,2559,crash,<lud_omp>,add,"add, $0x4,%r13",0,1,3.142202,85.07462687,14.92537313,INTEGER
400eb2,xmm0,2547672,1096,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.16377,85.5721393,14.4278607,FP
400eb2,xmm0,2551950,2624,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.169094,85.5721393,14.4278607,FP
400ebb,xmm1,2564051,1602,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.184154,85.5721393,14.4278607,FP
400eae,rax,2565180,3037,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.185559,85.5721393,14.4278607,INTEGER
400f06,rax,2567720,2044,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.188721,85.5721393,14.4278607,INTEGER
400f06,rax,2583692,4235,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.208599,85.5721393,14.4278607,INTEGER
400ea8,xmm0,2620290,2592,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,3.254148,85.5721393,14.4278607,DATAXFER
400ebb,xmm1,2626518,3771,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.261899,85.07462687,14.92537313,FP
400eb2,xmm0,2638889,230,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.277296,85.5721393,14.4278607,FP
400eae,rax,2653527,3416,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.295514,85.07462687,14.92537313,INTEGER
400f06,rax,2672497,4715,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.319123,85.5721393,14.4278607,INTEGER
400f0e,rdx,2690289,738,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.341267,85.5721393,14.4278607,INTEGER
400f00,xmm0,2695808,893,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,3.348136,85.5721393,14.4278607,DATAXFER
400f0e,rdx,2707159,928,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.362263,85.5721393,14.4278607,INTEGER
400f0e,rdx,2708435,1198,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.363851,85.5721393,14.4278607,INTEGER
400f0a,xmm0,2721710,2924,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.380373,85.07462687,14.92537313,FP
400ebb,xmm1,2766448,4705,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.436052,85.07462687,14.92537313,FP
400f11,rflags,2781244,724,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,3.454467,85.07462687,14.92537313,CONDITION
400f06,rax,2782837,4964,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.45645,84.57711443,15.42288557,INTEGER
400f0a,xmm0,2789412,3395,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.464633,84.57711443,15.42288557,FP
400f06,rax,2797357,2327,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,3.474521,84.57711443,15.42288557,INTEGER
400f13,xmm1,2801463,44,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.479631,84.57711443,15.42288557,FP
400f0a,xmm0,2820182,3728,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.502928,84.57711443,15.42288557,FP
400f13,xmm1,2827533,3909,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.512077,85.07462687,14.92537313,FP
400ebb,xmm1,2845320,3568,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.534214,84.57711443,15.42288557,FP
400eb6,rdx,2851233,178,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.541573,84.57711443,15.42288557,INTEGER
400eb2,xmm0,2861725,984,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.554631,84.57711443,15.42288557,FP
400eb2,xmm0,2866646,4907,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.560756,85.07462687,14.92537313,FP
400ea8,xmm0,2879293,4901,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,3.576496,85.07462687,14.92537313,DATAXFER
400f06,rax,2932642,3257,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.642893,84.57711443,15.42288557,INTEGER
400f0a,xmm0,2936095,3302,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.64719,84.57711443,15.42288557,FP
400f0e,rdx,2936918,599,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.648215,84.57711443,15.42288557,INTEGER
400ebb,xmm1,2948321,3506,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.662406,84.07960199,15.92039801,FP
4.00E+94,xmm1,2951650,4680,masked,<lud_omp>,movss,"movss, 0x0(%r13),%xmm1",1,0,3.66655,83.58208955,16.41791045,DATAXFER
400eb2,xmm0,2951685,1437,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.666593,83.58208955,16.41791045,FP
400eb2,xmm0,2957147,2653,masked,<lud_omp>,mulss,"mulss, (%rdx),%xmm0",1,0,3.673391,83.58208955,16.41791045,FP
400ebb,xmm1,2968268,542,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.687232,83.58208955,16.41791045,FP
400eb6,rdx,2975072,561,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,3.6957,83.08457711,16.91542289,INTEGER
400ebb,xmm1,2975267,2229,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.695943,83.08457711,16.91542289,FP
400f11,rflags,3006745,1022,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,3.735119,83.08457711,16.91542289,CONDITION
400f06,rax,3010050,3392,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,3.739233,83.08457711,16.91542289,INTEGER
400f06,rax,3021972,1057,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.754071,83.08457711,16.91542289,INTEGER
400eb9,rflags,3066367,3033,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,3.809323,83.08457711,16.91542289,CONDITION
400eb6,rdx,3077766,3637,masked,<lud_omp>,add,"add, %r8,%rdx",1,0,3.82351,83.08457711,16.91542289,INTEGER
400ea8,xmm0,3085917,4172,masked,<lud_omp>,movss,"movss, (%r9,%rax,4),%xmm0",1,0,3.833655,83.08457711,16.91542289,DATAXFER
400ebb,xmm1,3090276,4273,masked,<lud_omp>,subss,"subss, %xmm0,%xmm1",1,0,3.83908,83.08457711,16.91542289,FP
400eb9,rflags,3097634,386,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,3.848237,83.08457711,16.91542289,CONDITION
400eae,rax,3104057,2866,crash,<lud_omp>,add,"add, $0x1,%rax",0,1,3.856231,83.08457711,16.91542289,INTEGER
400eb9,rflags,3115165,4415,masked,<lud_omp>,cmp,"cmp, %eax,%ecx",1,0,3.870056,83.08457711,16.91542289,CONDITION
400f0e,rdx,3121761,2815,crash,<lud_omp>,add,"add, %r8,%rdx",0,1,3.878265,82.58706468,17.41293532,INTEGER
400f06,rax,3137421,3623,masked,<lud_omp>,add,"add, $0x1,%rax",1,0,3.897755,82.08955224,17.91044776,INTEGER
400ef3,xmm1,3166733,380,masked,<lud_omp>,movss,"movss, (%r9,%r10,4),%xmm1",1,0,3.934236,82.08955224,17.91044776,DATAXFER
