IP,REG,fi,seg,result_class,FUC,INS,INS_FULL,Masked,Crash,Dynamic Execution,Masked%,Crash%,INS_type
0x4019a3,rflags,35135770,1576,masked,<main._omp_fn.1>,mulsd,"mulsd, %xmm1,%xmm0",1,0,2.859626,74.1258741259,25.8741258741,FP
0x401b21,xmm0,38645368,183,masked,<main._omp_fn.0>,movslq,"movslq, (%r15,%rax,4),%rdx",1,0,3.167996,74.3055555556,25.6944444444,DATAXFER
0x401bc7,rflags,40707159,707,masked,<main._omp_fn.0>,addss,"addss, %xmm1,%xmm0",1,0,3.349155,73.7931034483,26.2068965517,FP
0x40199a,xmm0,41484763,124,masked,<main._omp_fn.1>,cvtss2sd,"cvtss2sd, 0x50(%rbx),%xmm0",1,0,3.41748,73.9726027397,26.0273972603,CONVERT
0x401046,xmm1,42067942,325,masked,<main>,addss,"addss, %xmm0,%xmm2",1,0,3.46872,74.1496598639,25.8503401361,FP
0x401c1c,xmm0,43552790,593,masked,<main._omp_fn.0>,subss,"subss, %xmm10,%xmm0",1,0,3.599187,74.3243243243,25.6756756757,FP
0x40103f,xmm0,43820998,576,crash,<main>,mulss,"mulss, %xmm0,%xmm0",0,1,3.622753,74.4966442953,25.5033557047,FP
0x401c09,xmm11,49102183,1551,masked,<main._omp_fn.0>,mulss,"mulss, %xmm11,%xmm11",1,0,4.086784,74.6666666667,25.3333333333,FP
0x401bb1,xmm2,49256679,171,masked,<main._omp_fn.0>,movapd,"movapd, %xmm4,%xmm3",1,0,4.100358,74.8344370861,25.1655629139,DATAXFER
0x401034,xmm12,49819896,408,crash,<main>,add,"add, $0x1,%rax",0,1,4.149845,75.0,25.0,INTEGER
0x401c2f,xmm12,51816459,1345,masked,<main._omp_fn.0>,addsd,"addsd, %xmm4,%xmm0",1,0,4.325273,75.1633986928,24.8366013072,FP
0x401b0f,xmm0,53003271,526,masked,<main._omp_fn.0>,add,"add, $0x1,%rax",1,0,4.429553,74.6753246753,25.3246753247,INTEGER
0x401038,xmm0,53087918,1540,crash,<main>,add,"add, %rcx,%rdx",0,1,4.43699,74.8387096774,25.1612903226,INTEGER
0x401b86,xmm1,53259340,468,masked,<main._omp_fn.0>,movss,"movss, (%r9,%rax,4),%xmm2",1,0,4.452052,75.0,25.0,DATAXFER
0x401c26,xmm12,54197232,1119,crash,<main._omp_fn.0>,divss,"divss, %xmm10,%xmm0",0,1,4.53446,75.1592356688,24.8407643312,FP
0x401c3b,rdx,56130418,1592,masked,<main._omp_fn.0>,ucomiss,"ucomiss, %xmm0,%xmm6",1,0,4.704319,75.3164556962,24.6835443038,CONDITION
0x40196a,rcx,59930491,35,masked,<main._omp_fn.1>,movss,"movss, (%r8,%rdx,4),%xmm1",1,0,5.038212,75.4716981132,24.5283018868,DATAXFER
0x401bb1,rflags,63285902,1415,crash,<main._omp_fn.0>,movapd,"movapd, %xmm4,%xmm3",0,1,5.333035,75.625,24.375,DATAXFER
0x401c33,xmm0,64282626,1322,crash,<main._omp_fn.0>,divsd,"divsd, %xmm0,%xmm3",0,1,5.420612,75.1552795031,24.8447204969,FP
0x401c26,xmm3,64357300,1334,masked,<main._omp_fn.0>,divss,"divss, %xmm10,%xmm0",1,0,5.427174,75.3086419753,24.6913580247,FP
0x40195d,xmm0,65445377,635,masked,<main._omp_fn.1>,mulss,"mulss, (%r10,%rax,4),%xmm0",1,0,5.522777,75.4601226994,24.5398773006,FP
0x401986,xmm0,65776196,54,masked,<main._omp_fn.1>,addss,"addss, %xmm1,%xmm0",1,0,5.551845,75.6097560976,24.3902439024,FP
0x401b95,xmm13,66026691,1192,masked,<main._omp_fn.0>,addss,"addss, %xmm2,%xmm12",1,0,5.573855,75.7575757576,24.2424242424,FP
0x40103b,xmm0,67594244,551,masked,<main>,addss,"addss, %xmm0,%xmm1",1,0,5.711587,75.9036144578,24.0963855422,FP
0x401b9e,xmm12,68898644,1513,crash,<main._omp_fn.0>,movss,"movss, 0x60(%rbx),%xmm10",0,1,5.826198,75.4491017964,24.5508982036,DATAXFER
0x401b34,xmm12,69093782,457,masked,<main._omp_fn.0>,movss,"movss, (%rsi,%rdx,4),%xmm0",1,0,5.843344,75.5952380952,24.4047619048,DATAXFER
0x4019a3,xmm0,69895162,945,masked,<main._omp_fn.1>,mulsd,"mulsd, %xmm1,%xmm0",1,0,5.913757,75.7396449704,24.2603550296,FP
0x401038,xmm0,69956083,872,masked,<main>,add,"add, %rcx,%rdx",1,0,5.91911,75.8823529412,24.1176470588,INTEGER
0x40103f,xmm0,70360509,169,masked,<main>,mulss,"mulss, %xmm0,%xmm0",1,0,5.954645,75.4385964912,24.5614035088,FP
0x401c3b,xmm0,72353031,470,crash,<main._omp_fn.0>,ucomiss,"ucomiss, %xmm0,%xmm6",0,1,6.129718,75.5813953488,24.4186046512,CONDITION
0x401b31,xmm1,72394593,216,crash,<main._omp_fn.0>,add,"add, %r8,%rdx",0,1,6.13337,75.7225433526,24.2774566474,INTEGER
0x401c2b,xmm2,74936636,1063,masked,<main._omp_fn.0>,cvtss2sd,"cvtss2sd, %xmm0,%xmm0",1,0,6.356726,75.8620689655,24.1379310345,CONVERT
0x401c1c,rdx,75489224,1284,masked,<main._omp_fn.0>,subss,"subss, %xmm10,%xmm0",1,0,6.405279,75.4285714286,24.5714285714,FP
0x401034,xmm4,75492067,129,masked,<main>,add,"add, $0x1,%rax",1,0,6.405529,75.5681818182,24.4318181818,INTEGER
0x401bb5,xmm4,77261006,1025,masked,<main._omp_fn.0>,addss,"addss, %xmm0,%xmm12",1,0,6.560957,75.7062146893,24.2937853107,FP
0x401034,xmm0,77831901,1191,masked,<main>,add,"add, $0x1,%rax",1,0,6.611119,75.8426966292,24.1573033708,INTEGER
0x40103b,xmm0,78103816,1092,crash,<main>,addss,"addss, %xmm0,%xmm1",0,1,6.63501,75.9776536313,24.0223463687,FP
0x401c1c,rflags,78613690,853,masked,<main._omp_fn.0>,subss,"subss, %xmm10,%xmm0",1,0,6.67981,76.1111111111,23.8888888889,FP
0x4012d1,xmm2,79380672,47,crash,<main>,pxor,"pxor, %xmm0,%xmm0",0,1,6.747201,76.2430939227,23.7569060773,LOGICAL
0x401bb1,r11,79725958,1579,crash,<main._omp_fn.0>,movapd,"movapd, %xmm4,%xmm3",0,1,6.77754,76.3736263736,23.6263736264,DATAXFER
0x401b21,rflags,82529864,1391,crash,<main._omp_fn.0>,movslq,"movslq, (%r15,%rax,4),%rdx",0,1,7.023905,76.6304347826,23.3695652174,DATAXFER
0x4019c1,xmm2,82529864,1391,masked,<main._omp_fn.1>,cmp,"cmp, %rsi,%rax",1,0,7.023905,76.5027322404,23.4972677596,CONDITION
0x401b17,xmm0,83814656,790,masked,<main._omp_fn.0>,cmp,"cmp, (%rsp),%rax",1,0,7.136793,76.7567567568,23.2432432432,CONDITION
0x401b9a,xmm0,85200021,1160,masked,<main._omp_fn.0>,mulss,"mulss, %xmm2,%xmm2",1,0,7.258518,76.8817204301,23.1182795699,FP
0x401b86,rdx,86560197,518,masked,<main._omp_fn.0>,movss,"movss, (%r9,%rax,4),%xmm2",1,0,7.37803,77.0053475936,22.9946524064,DATAXFER
0x401bdd,rax,89116558,1007,masked,<main._omp_fn.0>,mulss,"mulss, %xmm12,%xmm12",1,0,7.602644,77.1276595745,22.8723404255,FP
0x401c04,xmm2,89200538,264,masked,<main._omp_fn.0>,cvtsd2ss,"cvtsd2ss, %xmm11,%xmm11",1,0,7.610023,77.2486772487,22.7513227513,CONVERT
0x401c3b,xmm2,91730860,712,masked,<main._omp_fn.0>,ucomiss,"ucomiss, %xmm0,%xmm6",1,0,7.83235,77.3684210526,22.6315789474,CONDITION
0x40199f,rflags,94857609,1617,crash,<main._omp_fn.1>,mulsd,"mulsd, %xmm3,%xmm0",0,1,8.107081,76.9633507853,23.0366492147,FP
0x4019c1,xmm0,95105121,506,masked,<main._omp_fn.1>,cmp,"cmp, %rsi,%rax",1,0,8.128829,77.0833333333,22.9166666667,CONDITION
0x40199f,xmm1,97034591,607,masked,<main._omp_fn.1>,mulsd,"mulsd, %xmm3,%xmm0",1,0,8.298362,77.2020725389,22.7979274611,FP
0x401b25,xmm1,97574818,231,masked,<main._omp_fn.0>,movss,"movss, 0x0(%r13,%rax,4),%xmm13",1,0,8.345829,77.3195876289,22.6804123711,DATAXFER
0x401b8c,xmm12,101565902,1176,masked,<main._omp_fn.0>,mulss,"mulss, %xmm3,%xmm3",1,0,8.696505,77.4358974359,22.5641025641,FP
0x401046,xmm10,102720396,547,masked,<main>,addss,"addss, %xmm0,%xmm2",1,0,8.797945,77.5510204082,22.4489795918,FP
0x401c26,rflags,102720396,547,crash,<main._omp_fn.0>,divss,"divss, %xmm10,%xmm0",0,1,8.797945,77.6649746193,22.3350253807,FP
0x401bf1,xmm12,103244129,1499,masked,<main._omp_fn.0>,mulsd,"mulsd, %xmm7,%xmm12",1,0,8.843962,77.7777777778,22.2222222222,FP
0x401bd8,xmm11,104183758,1381,crash,<main._omp_fn.0>,cvtss2sd,"cvtss2sd, %xmm12,%xmm11",0,1,8.926523,77.8894472362,22.1105527638,CONVERT
0x401b90,xmm2,104244934,1006,masked,<main._omp_fn.0>,movss,"movss, (%rdi,%rax,4),%xmm1",1,0,8.931898,78.0,22.0,DATAXFER
0x40103f,rax,104432732,1264,masked,<main>,mulss,"mulss, %xmm0,%xmm0",1,0,8.948399,78.1094527363,21.8905472637,FP
0x401959,xmm0,105621243,657,crash,<main._omp_fn.1>,mulss,"mulss, %xmm0,%xmm2",0,1,9.052827,78.6069651741,21.3930348259,FP
0x401bcb,rflags,105813247,1474,masked,<main._omp_fn.0>,movaps,"movaps, %xmm10,%xmm1",1,0,9.069698,78.1094527363,21.8905472637,DATAXFER
0x401054,xmm0,108121323,1178,masked,<main>,cmp,"cmp, %rbp,%rsi",1,0,9.272497,77.6119402985,22.3880597015,CONDITION
0x401bc7,xmm10,109750455,371,masked,<main._omp_fn.0>,addss,"addss, %xmm1,%xmm0",1,0,9.41564,77.6119402985,22.3880597015,FP
0x401b31,xmm12,110358953,1483,masked,<main._omp_fn.0>,add,"add, %r8,%rdx",1,0,9.469106,77.6119402985,22.3880597015,INTEGER
0x401c26,xmm4,110562282,265,masked,<main._omp_fn.0>,divss,"divss, %xmm10,%xmm0",1,0,9.486972,78.1094527363,21.8905472637,FP
0x401038,xmm0,111434206,418,masked,<main>,add,"add, %rcx,%rdx",1,0,9.563583,78.1094527363,21.8905472637,INTEGER
0x40195d,xmm1,112193093,776,masked,<main._omp_fn.1>,mulss,"mulss, (%r10,%rax,4),%xmm0",1,0,9.630263,78.6069651741,21.3930348259,FP
0x401b8c,xmm11,112193093,776,crash,<main._omp_fn.0>,mulss,"mulss, %xmm3,%xmm3",0,1,9.630263,78.6069651741,21.3930348259,FP
0x401bbe,rax,112840453,135,masked,<main._omp_fn.0>,addss,"addss, %xmm2,%xmm1",1,0,9.687143,78.1094527363,21.8905472637,FP
0x40199a,xmm0,113720360,1375,crash,<main._omp_fn.1>,cvtss2sd,"cvtss2sd, 0x50(%rbx),%xmm0",0,1,9.764456,78.1094527363,21.8905472637,CONVERT
0x401bba,xmm2,113720360,1375,crash,<main._omp_fn.0>,mulss,"mulss, %xmm0,%xmm0",0,1,9.764456,78.6069651741,21.3930348259,FP
0x401b17,xmm1,115524203,76,masked,<main._omp_fn.0>,cmp,"cmp, (%rsp),%rax",1,0,9.92295,79.1044776119,20.8955223881,CONDITION
0x401970,xmm11,116810422,431,masked,<main._omp_fn.1>,mulss,"mulss, (%r11,%rax,4),%xmm1",1,0,10.035964,79.1044776119,20.8955223881,FP
0x4019b4,xmm0,117668866,1565,masked,<main._omp_fn.1>,cvtsd2ss,"cvtsd2ss, %xmm0,%xmm4",1,0,10.111391,79.1044776119,20.8955223881,CONVERT
0x401c37,xmm1,118527992,185,crash,<main._omp_fn.0>,cvtsd2ss,"cvtsd2ss, %xmm3,%xmm0",0,1,10.186878,79.6019900498,20.3980099502,CONVERT
0x401034,rdx,119449905,1349,crash,<main>,add,"add, $0x1,%rax",0,1,10.267882,79.6019900498,20.3980099502,INTEGER
0x401953,rdx,119556140,749,masked,<main._omp_fn.1>,movss,"movss, 0x0(%rbp,%rax,4),%xmm2",1,0,10.277216,79.6019900498,20.3980099502,DATAXFER
0x401030,xmm1,120626929,1046,masked,<main>,movss,"movss, (%rdx),%xmm0",1,0,10.371301,79.6019900498,20.3980099502,DATAXFER
0x401bcf,rdx,122983428,703,masked,<main._omp_fn.0>,addss,"addss, %xmm5,%xmm1",1,0,10.578355,79.6019900498,20.3980099502,FP
0x401ba4,rdx,123493135,609,masked,<main._omp_fn.0>,addss,"addss, %xmm1,%xmm12",1,0,10.62314,79.1044776119,20.8955223881,FP
0x401b4b,xmm3,123809911,924,masked,<main._omp_fn.0>,movss,"movss, (%rsi,%rdx,4),%xmm0",1,0,10.650974,78.6069651741,21.3930348259,DATAXFER
0x401b13,xmm0,124341825,448,masked,<main._omp_fn.0>,add,"add, $0x4,%rcx",1,0,10.69771,78.1094527363,21.8905472637,INTEGER
0x401992,xmm1,124568331,258,masked,<main._omp_fn.1>,cvtss2sd,"cvtss2sd, %xmm0,%xmm1",1,0,10.717612,78.1094527363,21.8905472637,CONVERT
0x401b71,xmm0,125608485,399,masked,<main._omp_fn.0>,subss,"subss, %xmm13,%xmm0",1,0,10.809005,78.1094527363,21.8905472637,FP
0x40194c,rflags,126399120,1032,masked,<main._omp_fn.1>,movss,"movss, 0x0(%r13,%rax,4),%xmm0",1,0,10.878474,78.1094527363,21.8905472637,DATAXFER
0x401996,xmm12,127448374,70,masked,<main._omp_fn.1>,pxor,"pxor, %xmm0,%xmm0",1,0,10.970667,78.1094527363,21.8905472637,LOGICAL
0x40199f,xmm0,128912609,383,masked,<main._omp_fn.1>,mulsd,"mulsd, %xmm3,%xmm0",1,0,11.099322,78.6069651741,21.3930348259,FP
0x401986,xmm1,129024642,986,crash,<main._omp_fn.1>,addss,"addss, %xmm1,%xmm0",0,1,11.109166,78.6069651741,21.3930348259,FP
0x401034,rflags,129405118,723,masked,<main>,add,"add, $0x1,%rax",1,0,11.142596,79.1044776119,20.8955223881,INTEGER
0x401b3d,rdx,130164459,605,crash,<main._omp_fn.0>,subss,"subss, %xmm13,%xmm0",0,1,11.209316,79.1044776119,20.8955223881,FP
0x40197a,rflags,131440189,1427,crash,<main._omp_fn.1>,movss,"movss, (%r12,%rax,4),%xmm2",0,1,11.321408,79.1044776119,20.8955223881,DATAXFER
0x401996,xmm3,131825713,1612,masked,<main._omp_fn.1>,pxor,"pxor, %xmm0,%xmm0",1,0,11.355282,79.1044776119,20.8955223881,LOGICAL
0x401c17,xmm0,132042080,636,masked,<main._omp_fn.0>,divss,"divss, %xmm11,%xmm0",1,0,11.374293,79.1044776119,20.8955223881,FP
0x401992,rcx,132063801,977,masked,<main._omp_fn.1>,cvtss2sd,"cvtss2sd, %xmm0,%xmm1",1,0,11.376201,79.1044776119,20.8955223881,CONVERT
0x401b39,xmm12,134014954,933,masked,<main._omp_fn.0>,movslq,"movslq, (%r14,%rax,4),%rdx",1,0,11.547639,79.1044776119,20.8955223881,DATAXFER
0x401ba4,xmm1,135386999,90,crash,<main._omp_fn.0>,addss,"addss, %xmm1,%xmm12",0,1,11.668194,78.6069651741,21.3930348259,FP
0x401038,xmm2,135560529,827,crash,<main>,add,"add, %rcx,%rdx",0,1,11.683441,78.1094527363,21.8905472637,INTEGER
0x401b61,rflags,137065148,474,masked,<main._omp_fn.0>,subss,"subss, %xmm13,%xmm0",1,0,11.815644,78.1094527363,21.8905472637,FP
0x401b21,xmm0,137624786,1048,crash,<main._omp_fn.0>,movslq,"movslq, (%r15,%rax,4),%rdx",0,1,11.864817,78.1094527363,21.8905472637,DATAXFER
0x401b00,rflags,138551094,1563,masked,<main._omp_fn.0>,ucomiss,"ucomiss, %xmm5,%xmm0",1,0,11.946207,78.1094527363,21.8905472637,CONDITION
0x401ba4,xmm2,139046976,420,masked,<main._omp_fn.0>,addss,"addss, %xmm1,%xmm12",1,0,11.989777,78.1094527363,21.8905472637,FP
0x401043,rdx,141661976,813,masked,<main>,cmp,"cmp, %rbx,%rax",1,0,12.219544,78.1094527363,21.8905472637,CONDITION
0x40195d,xmm1,142362038,1167,crash,<main._omp_fn.1>,mulss,"mulss, (%r10,%rax,4),%xmm0",0,1,12.281055,78.1094527363,21.8905472637,FP
0x40103f,rdx,142362038,1167,masked,<main>,mulss,"mulss, %xmm0,%xmm0",1,0,12.281055,77.6119402985,22.3880597015,FP
0x401bdd,xmm1,143063532,938,masked,<main._omp_fn.0>,mulss,"mulss, %xmm12,%xmm12",1,0,12.342692,77.6119402985,22.3880597015,FP
0x40103b,xmm1,144406114,1460,masked,<main>,addss,"addss, %xmm0,%xmm1",1,0,12.460658,77.6119402985,22.3880597015,FP
0x401b00,rflags,145830780,1104,masked,<main._omp_fn.0>,ucomiss,"ucomiss, %xmm5,%xmm0",1,0,12.585836,77.6119402985,22.3880597015,CONDITION
0x401c37,xmm12,145830780,1104,masked,<main._omp_fn.0>,cvtsd2ss,"cvtsd2ss, %xmm3,%xmm0",1,0,12.585836,78.1094527363,21.8905472637,CONVERT
0x401996,rdx,145830780,1104,masked,<main._omp_fn.1>,pxor,"pxor, %xmm0,%xmm0",1,0,12.585836,78.1094527363,21.8905472637,LOGICAL
0x401b21,rsp,147042296,850,masked,<main._omp_fn.0>,movslq,"movslq, (%r15,%rax,4),%rdx",1,0,12.692286,78.1094527363,21.8905472637,DATAXFER
0x401030,rflags,147246819,1129,masked,<main>,movss,"movss, (%rdx),%xmm0",1,0,12.710256,78.6069651741,21.3930348259,DATAXFER
0x40198a,xmm0,147294467,11,crash,<main._omp_fn.1>,pxor,"pxor, %xmm1,%xmm1",0,1,12.714443,78.6069651741,21.3930348259,LOGICAL
0x401c13,xmm0,148554593,150,masked,<main._omp_fn.0>,cvtsd2ss,"cvtsd2ss, %xmm0,%xmm0",1,0,12.825164,78.6069651741,21.3930348259,CONVERT
0x401bd3,rdx,151017165,599,masked,<main._omp_fn.0>,mulss,"mulss, %xmm13,%xmm13",1,0,13.041537,79.1044776119,20.8955223881,FP
0x401c33,xmm11,151023019,1189,masked,<main._omp_fn.0>,divsd,"divsd, %xmm0,%xmm3",1,0,13.042052,79.1044776119,20.8955223881,FP
0x40103f,xmm0,151422509,909,masked,<main>,mulss,"mulss, %xmm0,%xmm0",1,0,13.077153,79.6019900498,20.3980099502,FP
0x401963,xmm0,152769617,1244,masked,<main._omp_fn.1>,add,"add, %rdi,%rdx",1,0,13.195516,79.6019900498,20.3980099502,INTEGER
0x401030,rdx,152878519,348,masked,<main>,movss,"movss, (%rdx),%xmm0",1,0,13.205085,79.6019900498,20.3980099502,DATAXFER
0x401043,xmm0,153410767,1224,crash,<main>,cmp,"cmp, %rbx,%rax",0,1,13.251851,80.0995024876,19.9004975124,CONDITION
0x401b95,rflags,153801152,257,masked,<main._omp_fn.0>,addss,"addss, %xmm2,%xmm12",1,0,13.286152,80.0995024876,19.9004975124,FP
0x401030,xmm2,154535348,400,masked,<main>,movss,"movss, (%rdx),%xmm0",1,0,13.350662,80.0995024876,19.9004975124,DATAXFER
0x401bf1,rdx,154535348,400,masked,<main._omp_fn.0>,mulsd,"mulsd, %xmm7,%xmm12",1,0,13.350662,80.0995024876,19.9004975124,FP
0x401966,xmm1,155000652,1464,masked,<main._omp_fn.1>,pxor,"pxor, %xmm4,%xmm4",1,0,13.391546,80.0995024876,19.9004975124,LOGICAL
0x401970,xmm2,156527527,1096,masked,<main._omp_fn.1>,mulss,"mulss, (%r11,%rax,4),%xmm1",1,0,13.525705,80.0995024876,19.9004975124,FP
0x401b31,xmm4,157281750,1084,crash,<main._omp_fn.0>,add,"add, %r8,%rdx",0,1,13.591975,80.0995024876,19.9004975124,INTEGER
0x40103b,xmm2,157292925,55,masked,<main>,addss,"addss, %xmm0,%xmm1",1,0,13.592957,80.5970149254,19.4029850746,FP
0x401bd3,rdx,158744067,1153,masked,<main._omp_fn.0>,mulss,"mulss, %xmm13,%xmm13",1,0,13.720461,80.5970149254,19.4029850746,FP
0x4019ab,xmm0,162584337,1146,masked,<main._omp_fn.1>,cvtss2sd,"cvtss2sd, (%rcx,%rax,4),%xmm1",1,0,14.057886,80.5970149254,19.4029850746,CONVERT
0x401bba,xmm12,162661501,410,crash,<main._omp_fn.0>,mulss,"mulss, %xmm0,%xmm0",0,1,14.064666,80.0995024876,19.9004975124,FP
0x401b86,xmm0,163534488,328,masked,<main._omp_fn.0>,movss,"movss, (%r9,%rax,4),%xmm2",1,0,14.141371,80.0995024876,19.9004975124,DATAXFER
0x400f5e,xmm0,164186108,1274,masked,<main>,add,"add, $0x1,%rbp",1,0,14.198626,80.5970149254,19.4029850746,INTEGER
0x401c2b,xmm1,164362846,557,masked,<main._omp_fn.0>,cvtss2sd,"cvtss2sd, %xmm0,%xmm0",1,0,14.214155,81.0945273632,18.9054726368,CONVERT
